français#@#son estomac#@#2045#@#107#@#255#@#26;pije#@#gupae-thàä-n#@#2045#@#878#@#260#@#39;fwâi#@#guvae-thè-n#@#2051#@#1400#@#259#@#38;nemi 1 (Temala)#@#gupaye-tne-n#@#2061#@#1924#@#284#@#33;nemi 2 (côte est)#@#guvaye-tne-n#@#2068#@#2448#@#284#@#35;jawe#@#paye-nge-n#@#2076#@#2974#@#236#@#34;66
français#@#le creux de son estomac#@#2109#@#107#@#518#@#45;pije#@#hwan-udi-n#@#2116#@#878#@#235#@#36;fwâi#@#hwan-udi-n#@#2122#@#1401#@#234#@#36;nemi 1 (Temala)#@#hwan-udi-n#@#2127#@#1924#@#235#@#36;nemi 2 (côte est)#@#hwan-udi-n#@#2137#@#2448#@#235#@#35;jawe#@#hwan-udi-n#@#2143#@#2973#@#236#@#33;66
français#@#foie, son foie#@#2185#@#108#@#326#@#40;pije#@#kec, kei-n#@#2189#@#880#@#232#@#38;fwâi#@#kec, kei-n#@#2194#@#1401#@#234#@#37;nemi 1 (Temala)#@#kec, kei-n#@#2201#@#1924#@#235#@#37;nemi 2 (côte est)#@#kec, kei-n#@#2208#@#2448#@#234#@#39;jawe#@#kec, kei-n#@#2215#@#2974#@#235#@#39;66
français#@#bile, sa bile#@#2258#@#104#@#307#@#39;pije#@#khäâlii-n#@#2264#@#878#@#209#@#35;fwâi#@#khäälii-n#@#2270#@#1400#@#210#@#33;nemi 1 (Temala)#@#mwan-gilaa-n#@#2277#@#1921#@#284#@#41;nemi 2 (côte est)#@#knaalii-n#@#2283#@#2448#@#211#@#36;jawe#@#khâälii-n (Y)#@#2289#@#2973#@#301#@#37;66
jawe#@#knaalii-n (W)#@#2338#@#2971#@#301#@#38;français#@#reins#@#2381#@#104#@#112#@#33;pije#@#doon-wânit f(O)#@#2385#@#873#@#325#@#38;nemi 1 (Temala)#@#doon-booc#@#2397#@#1918#@#212#@#34;66
français#@#ses fesses#@#2457#@#107#@#230#@#29;pije#@#puo-ho-n#@#2459#@#874#@#188#@#37;fwâi#@#puo-ho-n#@#2464#@#1397#@#186#@#38;nemi 1 (Temala)#@#pue-ho-n#@#2472#@#1920#@#187#@#37;nemi 2 (côte est)#@#puxe-0-n % pue-0o-n#@#2487#@#2444#@#426#@#32;jawe#@#pue-he-n#@#2486#@#2970#@#187#@#36;66
français#@#son derrière, bas du dos#@#2526#@#107#@#566#@#39;pije#@#väaia-n#@#2531#@#873#@#138#@#34;nemi 1 (Temala)#@#vaie-n#@#2542#@#1920#@#138#@#37;66
français#@#anus#@#2611#@#105#@#90#@#21;fwâi#@#hwan-purhè-n#@#2610#@#1396#@#282#@#39;nemi 2 (côte est)#@#hwan-tne-n/ di lube#@#2624#@#2444#@#424#@#39;jawe#@#hwan-khè-n (T)#@#2631#@#2967#@#327#@#38;66
français#@#son péritoine#@#2722#@#107#@#302#@#41;pije#@#seboo-n (T)#@#2727#@#871#@#252#@#36;fwâi#@#seboo-n#@#2732#@#1394#@#163#@#35;nemi 1 (Temala)#@#seboo-n#@#2740#@#1918#@#162#@#37;nemi 2 (côte est)#@#seboo-n#@#2750#@#2441#@#163#@#34;jawe#@#hwan-kne-n () seboo-n#@#2682#@#2967#@#325#@#111;66
français#@#vessie, sa vessie#@#526#@#229#@#411#@#41;pije#@#phuup, phuuva-n#@#518#@#1008#@#360#@#44;fwâi#@#fuup,. fuuve-n#@#515#@#1541#@#311#@#38;nemi 1 (Temala)#@#ngen-phuuve-n#@#510#@#2072#@#313#@#40;nemi 2 (côte est)#@#phuup, phuue-n#@#500#@#2607#@#334#@#42;jawe#@#phuup,. phuue-n#@#495#@#3138#@#337#@#41;67
français#@#son pubis#@#603#@#233#@#211#@#38;pije#@#gan-hyeena-n#@#595#@#1008#@#288#@#40;fwâi#@#gan-hyeene-n#@#589#@#1541#@#287#@#40;nemi 1 (Temala)#@#kaji-n#@#583#@#2074#@#143#@#54;nemi 2 (côte est)#@#kaji-n#@#576#@#2608#@#140#@#40;jawe#@#kaji-n#@#572#@#3140#@#141#@#40;67
français#@#son pénis#@#674#@#235#@#210#@#40;pije#@#cor coo-n (T) pua-n 0)#@#665#@#1011#@#304#@#88;fwâi#@#CO» coo-n#@#670#@#1544#@#215#@#26;nemi 1 (Temala)#@#COr CO0-n#@#665#@#2075#@#215#@#26;nemi 2 (côte est)#@#CO: Co0o-n#@#657#@#2610#@#213#@#27;jawe#@#COr Ccoo-n#@#652#@#3143#@#213#@#28;67
français#@#ses testicules#@#791#@#235#@#334#@#34;pije#@#vhii-n (T) pwita-n (O)#@#783#@#1011#@#258#@#91;fwâi#@#dabe-n#@#780#@#1542#@#145#@#37;nemi 1 (Temala)#@#pwite-n#@#778#@#2077#@#166#@#41;nemi 2 (côte est)#@#dabe-n/ fiye-dabe-n#@#768#@#2608#@#458#@#41;jawe#@#phii-n#@#766#@#3143#@#141#@#41;67
français#@#sexe de la femme, son sexe#@#914#@#236#@#628#@#38;pije#@#cana-n#@#914#@#1014#@#141#@#26;fwâi#@#cane-n#@#912#@#1547#@#142#@#26;nemi 1 (Temala)#@#canek, cane-n#@#899#@#2080#@#311#@#34;nemi 2 (côte est)#@#canek, cane-n#@#891#@#2613#@#311#@#35;jawe#@#cane-n#@#897#@#3145#@#142#@#26;67
français#@#son sexe (d'une femme)#@#985#@#238#@#524#@#38;pije#@#hala-n#@#981#@#1015#@#143#@#31;fwâi#@#hale-n#@#972#@#1555#@#143#@#33;nemi 2 (côte est)#@#hale-n#@#968#@#2614#@#141#@#33;jawe#@#hale-n (W)#@#962#@#3146#@#233#@#36;67
français#@#clitoris, son clitoris#@#1057#@#238#@#528#@#42;pije#@#coon-cana-n (T)#@#1051#@#1015#@#355#@#36;fwâi#@#kuro#@#1051#@#1550#@#92#@#32;nemi 1 (Temala)#@#kutnoo-n#@#1047#@#2082#@#189#@#33;nemi 2 (côte est)#@#kunokunoo-n#@#1040#@#2615#@#310#@#34;jawe#@#kuroo-n#@#1038#@#3147#@#167#@#34;67
français#@#son épaule#@#1338#@#243#@#237#@#40;pije#@#pue-hi-n#@#1345#@#1020#@#191#@#39;fwâi#@#pue-hi-n#@#1339#@#1554#@#190#@#41;nemi 1 (Temala)#@#pue-hi-n#@#1335#@#2085#@#191#@#42;nemi 2 (côte est)#@#puxe-i-n'vpue-i-n#@#1329#@#2620#@#406#@#42;jawe#@#pue-hi-n#@#1329#@#3153#@#188#@#38;67
français#@#son épaule (près du cou)#@#1413#@#243#@#574#@#39;nemi 1 (Temala)#@#buu-n#@#1410#@#2085#@#119#@#33;jawe#@#buu-n#@#1404#@#3150#@#119#@#33;67
français#@#son omoplate#@#1485#@#246#@#284#@#39;pije#@#piin-pue-hi-n#@#1488#@#1022#@#312#@#40;fwâi#@#piin-pue-hi-n#@#1483#@#1555#@#313#@#39;nemi 1 (Temala)#@#piin-pue-hi-n#@#1480#@#2087#@#312#@#39;nemi 2 (côte est)#@#piin-pue-i-n#@#1476#@#2621#@#287#@#40;jawe#@#boxau-n#@#1477#@#3151#@#169#@#34;67
français#@#sa clavicule#@#1555#@#246#@#286#@#31;fwâi#@#gala 0 noo-n#@#1557#@#1555#@#289#@#40;nemi 1 (Temala)#@#gala o noo-n#@#1555#@#2088#@#288#@#39;nemi 2 (côte est)#@#gala o noo-n#@#1550#@#2621#@#287#@#40;jawe#@#gala xe noo-n#@#1551#@#3154#@#311#@#40;67
français#@#son aisselle#@#1627#@#246#@#287#@#31;pije#@#habee-n#@#1634#@#1022#@#169#@#32;fwâi#@#habee-n#@#1629#@#1557#@#167#@#33;nemi 1 (Temala)#@#habee-n#@#1626#@#2090#@#165#@#33;nemi 2 (côte est)#@#habee-n#@#1621#@#2623#@#165#@#35;jawe#@#habee-n#@#1623#@#3155#@#166#@#35;67
français#@#son coude#@#1701#@#248#@#213#@#29;pije#@#jipale-hi-n (T)#@#1705#@#1030#@#348#@#40;fwâi#@#jivare-hi-n#@#1702#@#1563#@#258#@#39;nemi 1 (Temala)#@#jipare-hi-n#@#1699#@#2094#@#259#@#41;nemi 2 (côte est)#@#jivare-hi-n#@#1695#@#2627#@#259#@#40;jawe#@#jivare-hi-n#@#1696#@#3160#@#259#@#39;67
français#@#pli, creux du coude#@#1770#@#249#@#455#@#42;pije#@#hwâjitaan-hi-n#@#1778#@#1025#@#336#@#41;fwâi#@#hwanjiraan-hi-n#@#1776#@#1560#@#383#@#39;nemi 1 (Temala)#@#huajitaan-hi-n#@#1773#@#2091#@#336#@#40;nemi 2 (côte est)#@#huâjiraan-hi-n#@#1768#@#2624#@#336#@#41;jawe#@#huäjiraan-hi-n#@#1770#@#3157#@#336#@#42;67
français#@#son bras, sa main#@#1842#@#251#@#408#@#40;pije#@#hi-n#@#1850#@#1027#@#94#@#35;fwâi#@#hi-n#@#1848#@#1560#@#95#@#33;nemi 1 (Temala)#@#hi-n#@#1845#@#2093#@#95#@#34;nemi 2 (côte est)#@#hi-n#@#1842#@#2625#@#94#@#33;jawe#@#hi-n#@#1843#@#3157#@#94#@#51;67
français#@#son poignet#@#1912#@#252#@#261#@#42;pije#@#hule-hi-n (T)#@#1921#@#1028#@#306#@#36;fwâi#@#hure-hi-n#@#1920#@#1561#@#215#@#33;nemi 1 (Temala)#@#hure-hi-n#@#1917#@#2093#@#214#@#34;nemi 2 (côte est)#@#hure-hi-n#@#1914#@#2627#@#215#@#33;jawe#@#boyixe-hi-n (Y) hure-hi-n (W)#@#1914#@#3157#@#356#@#85;67
français#@#sa paume#@#2046#@#253#@#191#@#29;pije#@#kale-hi-n (T) kKare-hi-n (O)#@#2042#@#1031#@#304#@#82;fwâi#@#kare-hi-n#@#2041#@#1564#@#213#@#31;nemi 1 (Temala)#@#kare-hi-n#@#2038#@#2097#@#213#@#33;nemi 2 (côte est)#@#kare-hi-n" kare-i-n#@#2035#@#2630#@#455#@#34;jawe#@#kare-hi-n#@#2038#@#3161#@#215#@#33;67
français#@#le dessus de sa main#@#2153#@#256#@#483#@#35;pije#@#gan-kate-hi-n gan-kare-hi-n#@#2160#@#1033#@#311#@#88;fwâi#@#(T) gan-kare-hi-n (O)#@#2157#@#1401#@#474#@#87;nemi 1 (Temala)#@#bwan-kare-hi-n#@#2156#@#2097#@#336#@#36;nemi 2 (côte est)#@#buan-kare-i-n#@#2157#@#2628#@#313#@#33;jawe#@#bwan-kare-hi-n#@#2156#@#3161#@#339#@#33;67
français#@#son poing#@#2270#@#256#@#215#@#41;pije#@#daamuun-hi-n#@#2280#@#1031#@#290#@#36;fwâi#@#(T) daamuun-hi-n#@#2280#@#1378#@#474#@#37;nemi 1 (Temala)#@#daamuu-n hi-n#@#2280#@#2094#@#316#@#34;nemi 2 (côte est)#@#daamuun-hi-n#@#2280#@#2630#@#288#@#33;jawe#@#jaamuun-hi-n#@#2278#@#3169#@#282#@#40;67
français#@#son biceps#@#2342#@#256#@#240#@#41;pije#@#pwan-pijing#@#2350#@#1035#@#261#@#44;fwâi#@#(T) || pan-hi-n (error)#@#2350#@#1354#@#57#@#38;nemi 2 (côte est)#@#pan-hi-n#@#2352#@#2633#@#190#@#39;jawe#@#pan-hi-n#@#2352#@#3164#@#192#@#38;67
français#@#doigt, son doigt#@#2414#@#256#@#386#@#41;pije#@#gan-hi-n#@#2424#@#1035#@#191#@#39;fwâi#@#gan-hi-n#@#2422#@#1567#@#192#@#41;nemi 1 (Temala)#@#gan-hi-n#@#2424#@#2100#@#191#@#39;nemi 2 (côte est)#@#gan-hi-n#@#2424#@#2633#@#191#@#40;jawe#@#gadoon-hi-n#@#2424#@#3166#@#263#@#40;67
français#@#sa phalange#@#2486#@#258#@#263#@#40;pije#@#bale-gan-hi-n (T7)#@#2493#@#1035#@#402#@#42;fwâi#@#bare-gan-hi-n#@#2494#@#1567#@#313#@#41;nemi 1 (Temala)#@#bare-gan-hi-n#@#2494#@#2101#@#311#@#42;nemi 2 (côte est)#@#bare-gan-hi-n#@#2496#@#2634#@#311#@#40;jawe#@#bare-gadoon-hi-n#@#2496#@#3166#@#384#@#40;67
français#@#son ongle#@#2561#@#259#@#215#@#37;pije#@#piin-hi-n#@#2568#@#1037#@#215#@#38;fwâi#@#piin-hi-n#@#2568#@#1570#@#215#@#39;nemi 1 (Temala)#@#piin-hi-n#@#2569#@#2103#@#214#@#38;nemi 2 (côte est)#@#piin-hi-n#@#2569#@#2636#@#214#@#41;jawe#@#piin-hi-n#@#2569#@#3170#@#213#@#39;67
français#@#pouce#@#2640#@#258#@#118#@#30;pije#@#be-pwadi aman#@#2637#@#1037#@#313#@#41;fwâi#@#gan-hi hun#@#2638#@#1568#@#241#@#41;nemi 1 (Temala)#@#ba-pwadi hyo#@#2638#@#2103#@#288#@#43;nemi 2 (côte est)#@#ba-pwadi hyo#@#2641#@#2636#@#288#@#42;jawe#@#gadoon-hi hac (Y) ba-pwaji hyo (W)#@#2643#@#3168#@#394#@#89;67
français#@#index#@#2745#@#262#@#114#@#34;pije#@#be-tha-hüni (T)#@#2756#@#1038#@#352#@#36;fwâi#@#galahüeen#@#2758#@#1570#@#216#@#40;nemi 1 (Temala)#@#ngalave-hüûe#@#2761#@#2106#@#260#@#40;nemi 2 (côte est)#@#galave-hûe#@#2762#@#2637#@#239#@#41;jawe#@#galave-hûüe#@#2763#@#3170#@#239#@#41;67
français#@#médius#@#478#@#105#@#140#@#33;pije#@#khôôva (T) gahtia duu-n f0)#@#481#@#876#@#371#@#91;fwâi#@#khôôva#@#481#@#1398#@#139#@#35;nemi 1 (Temala)#@#knova#@#482#@#1924#@#114#@#34;nemi 2 (côte est)#@#knoova#@#483#@#2448#@#139#@#34;jawe#@#knooa (W)#@#484#@#2975#@#205#@#33;68
français#@#annulaire#@#603#@#111#@#209#@#31;pije#@#ka-po-kuc (T)#@#601#@#877#@#298#@#40;fwâi#@#koi yale-n (‘pas de nom‘)#@#598#@#1394#@#591#@#40;jawe#@#baba (W)#@#603#@#2971#@#183#@#34;68
français#@#auriculaire, petit doigt#@#674#@#111#@#569#@#42;pije#@#thivaan-hi-n (T)#@#670#@#877#@#370#@#37;fwâi#@#thivaan-hi-n#@#671#@#1398#@#281#@#35;nemi 2 (côte est)#@#thiaan-hi#@#675#@#2447#@#205#@#32;jawe#@#thiriaan-hi#@#675#@#2973#@#253#@#34;68
français#@#sa jambe, son pied#@#746#@#111#@#425#@#41;pije#@#ho-n#@#745#@#876#@#93#@#33;fwâi#@#ho-n#@#743#@#1398#@#91#@#33;nemi 1 (Temala)#@#ho-n#@#745#@#1921#@#91#@#33;nemi 2 (côte est)#@#ho-n#@#745#@#2445#@#93#@#33;jawe#@#he-n#@#746#@#2971#@#92#@#32;68
français#@#sa cuisse#@#818#@#109#@#209#@#33;pije#@#paa-n#@#825#@#876#@#115#@#32;fwâi#@#paa-n#@#824#@#1397#@#115#@#32;nemi 1 (Temala)#@#paa-n#@#822#@#1921#@#116#@#31;nemi 2 (côte est)#@#paa-n#@#825#@#2445#@#117#@#32;jawe#@#paa-n#@#825#@#2971#@#115#@#32;68
français#@#son aine, son entre-jambes#@#890#@#109#@#616#@#41;pije#@#kawala-n#@#890#@#877#@#186#@#33;fwâi#@#kawale-n#@#889#@#1398#@#186#@#34;nemi 1 (Temala)#@#kawale-n#@#890#@#1921#@#186#@#33;nemi 2 (côte est)#@#kawale-n#@#890#@#2448#@#185#@#35;jawe#@#kaale-n#@#890#@#2973#@#161#@#35;68
français#@#ganglion#@#962#@#109#@#186#@#41;pije#@#Khâny#@#961#@#876#@#114#@#39;fwâi#@#khäny#@#961#@#1397#@#115#@#39;nemi 1 (Temala)#@#knany#@#961#@#1920#@#115#@#39;nemi 2 (côte est)#@#knany#@#962#@#2447#@#112#@#39;jawe#@#khäny (Y) knany (W)#@#961#@#2971#@#205#@#89;68
français#@#genou, son genou#@#1093#@#109#@#378#@#29;pije#@#gan-jili-n#@#1080#@#874#@#235#@#41;fwâi#@#gan-jili-n#@#1080#@#1397#@#235#@#41;nemi 1 (Temala)#@#gan-jit, gan-jili-n#@#1080#@#1920#@#449#@#41;nemi 2 (côte est)#@#gan-jit, gan-jili-n#@#1082#@#2444#@#449#@#42;jawe#@#gajili-n#@#1083#@#2968#@#190#@#48;68
français#@#jarret, pli du genou#@#1154#@#108#@#475#@#42;pije#@#hwâ jitaan-ho-n#@#1154#@#874#@#330#@#40;fwâi#@#hwan-jiraan-ho-n#@#1152#@#1397#@#377#@#39;nemi 1 (Temala)#@#hwajitaan-ho-n#@#1152#@#1920#@#330#@#41;nemi 2 (côte est)#@#huâ jiraan-ho-n#@#1154#@#2444#@#331#@#42;jawe#@#hwâjiraan-he-n#@#1154#@#2970#@#330#@#42;68
français#@#tibia#@#1226#@#109#@#111#@#36;pije#@#duun-ho-n#@#1226#@#873#@#212#@#34;fwâi#@#duun-ho-n#@#1224#@#1394#@#213#@#33;nemi 1 (Temala)#@#duun-ho-n/ thaceen#@#1224#@#1917#@#428#@#36;nemi 2 (côte est)#@#duun-ho-n/ thayeen#@#1227#@#2443#@#426#@#41;jawe#@#thayeen#@#1229#@#2970#@#163#@#39;68
français#@#os de la cheville#@#1302#@#108#@#400#@#30;pije#@#weman cilek#@#1298#@#874#@#257#@#34;fwâi#@#wemen cilek#@#1298#@#1396#@#257#@#33;nemi 1 (Temala)#@#wemen cilek#@#1299#@#1918#@#259#@#33;nemi 2 (côte est)#@#vemen cilek#@#1302#@#2444#@#258#@#32;jawe#@#wemen cilek#@#1301#@#2968#@#260#@#34;68
français#@#son mollet#@#1374#@#108#@#231#@#32;pije#@#pwan-pijing o ho-n#@#1371#@#874#@#424#@#42;fwâi#@#pwen-pijing o ho-n#@#1371#@#1397#@#424#@#39;nemi 1 (Temala)#@#pwen-pijing o ho-n#@#1371#@#1920#@#423#@#41;nemi 2 (côte est)#@#pwen-pijing o ho-n#@#1374#@#2443#@#426#@#40;jawe#@#pwen-pijing xe he-n#@#1374#@#2968#@#451#@#39;68
français#@#sa plante de pied#@#1446#@#108#@#398#@#41;pije#@#kale-ho-n (T) kare-ho-n (O)#@#1443#@#874#@#298#@#84;fwâi#@#Kare-ho-n#@#1445#@#1396#@#210#@#33;nemi 1 (Temala)#@#Kare-ho-n#@#1445#@#1920#@#210#@#33;nemi 2 (côte est)#@#kare-ho-n'"vkare-o-n#@#1446#@#2444#@#449#@#35;jawe#@#Kare-he-n#@#1447#@#2968#@#211#@#34;68
français#@#le dessus de son pied#@#1567#@#108#@#496#@#41;pije#@#gan-kale-ho-n (T) gan-kare-ho-n (O)#@#1563#@#871#@#396#@#92;fwâi#@#gan-kare-ho-n#@#1563#@#1394#@#307#@#42;nemi 1 (Temala)#@#bwan-kare-ho-n#@#1564#@#1917#@#331#@#35;nemi 2 (côte est)#@#bwan-kare-ho-n#@#1566#@#2441#@#332#@#36;jawe#@#bwan-kare-he-n#@#1567#@#2967#@#330#@#35;68
français#@#son talon#@#1688#@#108#@#210#@#30;pije#@#gupae-ho-n#@#1687#@#871#@#237#@#40;fwâi#@#guvae-ho-n#@#1685#@#1394#@#235#@#41;nemi 1 (Temala)#@#gupaye-ho-n#@#1687#@#1917#@#261#@#39;nemi 2 (côte est)#@#guvaye-ho-n#@#1688#@#2441#@#261#@#40;jawe#@#guvaye-he-n#@#1689#@#2965#@#260#@#41;68
français#@#il a faim#@#798#@#251#@#213#@#33;pije#@#mada-n#@#789#@#1025#@#143#@#33;fwâi#@#made-n#@#782#@#1558#@#143#@#35;nemi 1 (Temala)#@#made-n#@#776#@#2091#@#141#@#33;nemi 2 (côte est)#@#made-n#@#744#@#2623#@#142#@#77;jawe#@#made-n. kao-n khüduk (Y)#@#757#@#3155#@#379#@#109;69
français#@#il a soif#@#873#@#251#@#211#@#31;pije#@#nyima-n khüduk (T) malu (O)#@#857#@#1025#@#430#@#86;fwâi#@#nyame-n khüduk#@#852#@#1560#@#333#@#44;nemi 1 (Temala)#@#nyame-n knuduk#@#845#@#2091#@#334#@#44;nemi 2 (côte est)#@#nyame-n knuduk#@#837#@#2624#@#334#@#43;jawe#@#kao-n knuduk (W)#@#870#@#3157#@#379#@#43;69
français#@#sa salive#@#995#@#249#@#213#@#32;pije#@#we-hwa-n#@#985#@#1025#@#192#@#32;fwâi#@#we-hwa-n#@#978#@#1558#@#192#@#32;nemi 1 (Temala)#@#we-hwa-n/ wewee-n#@#968#@#2090#@#410#@#36;nemi 2 (côte est)#@#wewee-n#@#971#@#2624#@#166#@#24;jawe#@#wenwee-n cevi/ hneme (Y)#@#963#@#3155#@#356#@#98;69
français#@#avaler#@#1068#@#249#@#140#@#32;pije#@#tephî/ nephèi (T)#@#1051#@#1028#@#402#@#46;fwâi#@#tevhi#@#1050#@#1561#@#113#@#34;nemi 1 (Temala)#@#tepmi#@#1043#@#2093#@#109#@#41;nemi 2 (côte est)#@#temi#@#1034#@#2626#@#86#@#36;jawe#@#cevi (W)#@#1074#@#3158#@#183#@#36;69
pije#@#telethoo-n (T)#@#1172#@#1027#@#331#@#41;fwâi#@#telerhoo-n#@#1171#@#1561#@#239#@#34;nemi 1 (Temala)#@#teletnoo-n#@#1165#@#2093#@#239#@#35;nemi 2 (côte est)#@#telenoo-n#@#1158#@#2627#@#213#@#33;jawe#@#celeroo-n#@#1151#@#3158#@#215#@#33;français#@#s'étrangler#@#1188#@#252#@#259#@#42;69
français#@#cracher#@#1263#@#249#@#164#@#30;pije#@#suhma#@#1251#@#1028#@#116#@#34;fwâi#@#suhma#@#1246#@#1561#@#117#@#33;nemi 1 (Temala)#@#suhma#@#1240#@#2093#@#116#@#33;nemi 2 (côte est)#@#suma#@#1241#@#2625#@#93#@#25;jawe#@#suma#@#1234#@#3158#@#93#@#25;69
français#@#avoir le hoquet#@#1334#@#249#@#359#@#38;pije#@#modit (T) hmotit (O)#@#1322#@#1027#@#233#@#82;fwâi#@#hmorhit#@#1319#@#1564#@#161#@#33;nemi 1 (Temala)#@#modit#@#1312#@#2091#@#118#@#35;nemi 2 (côte est)#@#modit#@#1306#@#2625#@#117#@#33;jawe#@#modit#@#1299#@#3157#@#117#@#35;69
nemi 2 (côte est)#@#kavook#@#1423#@#2627#@#140#@#36;jawe#@#kavook#@#1418#@#3160#@#140#@#35;français#@#roter#@#1460#@#249#@#117#@#26;pije#@#kapook (T) kapoop (O)#@#1440#@#1030#@#233#@#91;fwâi#@#Kaoop#@#1439#@#1563#@#118#@#37;nemi 1 (Temala)#@#kapook#@#1431#@#2094#@#141#@#42;69
français#@#se racler la gorge#@#1573#@#252#@#432#@#37;pije#@#khaak (T) kha (O)#@#1561#@#1030#@#207#@#84;nemi 1 (Temala)#@#khaaok#@#1552#@#2094#@#140#@#35;69
français#@#vomir#@#1691#@#248#@#118#@#33;pije#@#üda#@#1683#@#1028#@#70#@#35;fwâi#@#üda#@#1678#@#1561#@#68#@#33;nemi 1 (Temala)#@#üda#@#1673#@#2093#@#69#@#34;nemi 2 (côte est)#@#üda#@#1666#@#2625#@#70#@#35;jawe#@#üja#@#1662#@#3157#@#69#@#39;69
français#@#éternuer#@#1765#@#252#@#189#@#31;pije#@#sihé (T)#@#1753#@#1030#@#183#@#36;fwâi#@#sihè#@#1750#@#1563#@#92#@#33;nemi 1 (Temala)#@#cnihe#@#1745#@#2095#@#117#@#34;nemi 2 (côte est)#@#cnie#@#1740#@#2628#@#93#@#33;jawe#@#ciêè#@#1734#@#3160#@#68#@#33;69
français#@#se moucher#@#1836#@#253#@#235#@#30;pije#@#hnit#@#1827#@#1028#@#91#@#32;fwâi#@#hnit#@#1822#@#1561#@#92#@#33;nemi 1 (Temala)#@#hnit#@#1819#@#2093#@#92#@#32;nemi 2 (côte est)#@#hnit#@#1813#@#2627#@#91#@#33;jawe#@#hnit#@#1807#@#3160#@#89#@#34;69
français#@#morve, substances glaireuses#@#1901#@#248#@#680#@#42;pije#@#hna, hnau-n (T)#@#1894#@#1030#@#353#@#36;fwâi#@#hna,, hnaa-n#@#1894#@#1563#@#262#@#31;nemi 1 (Temala)#@#hna: hnaa-n#@#1892#@#2095#@#263#@#30;nemi 2 (côte est)#@#hna: hnaa-n#@#1884#@#2628#@#262#@#34;jawe#@#hna, hnaa-n#@#1880#@#3160#@#261#@#34;69
français#@#souffle, son souffle#@#1977#@#253#@#480#@#46;pije#@#hnahna: hnahnaa-n#@#1970#@#1030#@#407#@#32;fwâi#@#hnahna, hnahnaa-n#@#1966#@#1563#@#407#@#33;nemi 1 (Temala)#@#hnahna, hnahnaa-n#@#1961#@#2095#@#408#@#34;nemi 2 (côte est)#@#hnana, hnanaa-n#@#1957#@#2627#@#360#@#33;jawe#@#hnyana#@#1954#@#3160#@#141#@#39;69
français#@#respirer#@#2048#@#252#@#190#@#39;pije#@#po-hyeen hnahna (T7)#@#2035#@#1031#@#450#@#45;fwâi#@#po-hyeen hnahna#@#2038#@#1563#@#358#@#39;nemi 1 (Temala)#@#po-hyeen hnahna#@#2033#@#2095#@#358#@#41;nemi 2 (côte est)#@#po-hyeen hnana#@#2028#@#2628#@#335#@#41;jawe#@#po-hyeen hnyana#@#2025#@#3160#@#357#@#39;69
français#@#souffler#@#2123#@#253#@#189#@#27;pije#@#ivu (T) huvi (O)#@#2108#@#1033#@#181#@#84;fwâi#@#uv#@#2118#@#1563#@#62#@#22;nemi 1 (Temala)#@#hivu#@#2107#@#2095#@#93#@#32;nemi 2 (côte est)#@#uv1#@#2111#@#2627#@#62#@#23;jawe#@#un#@#2107#@#3160#@#37#@#22;69
français#@#bailler#@#2238#@#252#@#167#@#29;pije#@#ohaem#@#2232#@#1031#@#118#@#32;fwâi#@#ohaem#@#2231#@#1564#@#117#@#31;nemi 1 (Temala)#@#ohaem#@#2229#@#2095#@#119#@#32;nemi 2 (côte est)#@#oahem#@#2223#@#2628#@#119#@#35;jawe#@#oahem#@#2219#@#3160#@#118#@#33;69
français#@#être fatigué, 11 est fatigué#@#2304#@#252#@#678#@#45;pije#@#hmwet, hmwele nyang#@#2302#@#1031#@#455#@#40;fwâi#@#hmwet, hmwele ÿyek#@#2301#@#1564#@#406#@#39;nemi 1 (Temala)#@#hmwet, hmwele ek#@#2298#@#2095#@#384#@#36;nemi 2 (côte est)#@#hmwele ek/ khoe ek#@#2294#@#2628#@#431#@#36;jawe#@#khoe/ mwovo (Y) mwovo (W)#@#2290#@#3160#@#356#@#85;69
français#@#se reposer#@#2438#@#255#@#238#@#26;pije#@#tavhe hmwet (T)#@#2421#@#1031#@#355#@#34;fwâi#@#tavhe hmvwet#@#2422#@#1564#@#259#@#32;nemi 1 (Temala)#@#tafe hmwet#@#2421#@#2095#@#237#@#33;nemi 2 (côte est)#@#tae hmwet/ tae wi#@#2415#@#2630#@#403#@#35;jawe#@#tae wi#@#2414#@#3161#@#137#@#33;69
français#@#dormir#@#2500#@#251#@#144#@#33;pije#@#khôhu Leeng#@#2492#@#1031#@#236#@#44;fwâi#@#khôuLeeng#@#2494#@#1564#@#212#@#41;nemi 1 (Temala)#@#knohuleeng#@#2491#@#2095#@#237#@#42;nemi 2 (côte est)#@#knouleeng#@#2488#@#2630#@#210#@#41;jawe#@#khèixa (Y) kneuleeng (W)#@#2483#@#3161#@#304#@#91;69
français#@#ronfler#@#2620#@#252#@#166#@#31;pije#@#hmwahuut#@#2615#@#1031#@#188#@#33;fwâi#@#hmwahuut#@#2614#@#1563#@#188#@#33;nemi 1 (Temala)#@#huput#@#2615#@#2095#@#116#@#39;nemi 2 (côte est)#@#huvut#@#2612#@#2628#@#116#@#34;jawe#@#huvut#@#2609#@#3161#@#114#@#34;69
